uri,label,pageRank,influenced_out,influenced_in,influenced_total,almaMater_out,knownFor_out,notableWork_out,religion_out,ideology_out,field_in,almaMater_in,religion_in,ideology_in,fields,likely_religion_or_belief,likely_institution,likely_field_or_discipline,dbpedia_is_person
<http://dbpedia.org/resource/Neil_Ashcroft>,Neil Ashcroft,0.2941633022462868,0,0,0,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Hippolytus_of_Rome>,Hippolytus of Rome,0.2941276268843526,1,1,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Justin_Martyr>,Justin Martyr,0.2941276268843526,2,1,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Henry_Ludwell_Moore>,Henry Ludwell Moore,0.2941017270917694,0,4,4,2,0,0,0,0,0,0,0,0,[Econometrics],False,False,False,True
<http://dbpedia.org/resource/Rudi_Schmid>,Rudi Schmid,0.294091869959911,0,0,0,4,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Pierre_Adet>,Pierre Adet,0.2940675889764386,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Andrzej_Piotr_Ruszczyński>,Andrzej Piotr Ruszczyński,0.2940483984012476,1,3,4,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Werner_Israel>,Werner Israel,0.2940437175340177,0,1,1,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Anthony_Weston>,Anthony Weston,0.2940369695530427,0,3,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ibn_al-Baytar>,Ibn al-Baytar,0.2938760821980254,3,2,5,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Justine_Cassell>,Justine Cassell,0.2938625,0,0,0,4,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Peter_Lax>,Peter Lax,0.2938274841774729,0,0,0,2,11,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Catherine_the_Great>,Catherine the Great,0.2937645084507307,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Syed_Sadatullah_Husaini>,Syed Sadatullah Husaini,0.2937332007159395,0,3,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Nikola_Pašić>,Nikola Pašić,0.293732079654529,0,1,1,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Boris_Podolsky>,Boris Podolsky,0.2936139428963724,0,1,1,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Robert_Kraichnan>,Robert Kraichnan,0.2936139428963724,0,1,1,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jacob_Biamonte>,Jacob Biamonte,0.2935857068079311,0,3,3,3,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Anselme_Gaëtan_Desmarest>,Anselme Gaëtan Desmarest,0.2935839114714521,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Maria_von_Linden>,Maria von Linden,0.2935202924887572,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Frank_Shu>,Frank Shu,0.2934876192270861,0,0,0,0,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Alan_P._Merriam>,Alan P. Merriam,0.2934789033420568,0,0,0,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Edward_Abraham>,Edward Abraham,0.2934670798082085,0,1,1,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jean-Pierre_Changeux>,Jean-Pierre Changeux,0.2934375,0,0,0,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Roberto_Ierusalimschy>,Roberto Ierusalimschy,0.2934375,0,1,1,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Amir_Parviz_Pooyan>,Amir Parviz Pooyan,0.2934351696466095,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ashraf_Dehghani>,Ashraf Dehghani,0.2934351696466095,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Hamid_Ashraf>,Hamid Ashraf,0.2934351696466095,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gonzalo_Arango>,Gonzalo Arango,0.2933820464851106,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Arrian>,Arrian,0.2933409775712264,0,3,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Timon_of_Phlius>,Timon of Phlius,0.2933291795785486,3,3,6,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Miguel_Abensour>,Miguel Abensour,0.2933057164478902,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/William_Blackstone>,William Blackstone,0.2932134095238479,1,3,4,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Roberto_Conti_(mathematician)>,Roberto Conti (mathematician),0.2931665419690321,0,0,0,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Per_Enflo>,Per Enflo,0.2931547811806484,0,3,3,1,7,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Zeno_of_Sidon>,Zeno of Sidon,0.2931416680225307,1,2,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/John_Antoniadis>,John Antoniadis,0.2929821428571428,0,0,0,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Edwin_W._Kemmerer>,Edwin W. Kemmerer,0.2929534722222222,2,1,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Friedrich_Bachmann>,Friedrich Bachmann,0.2929271686851757,0,3,3,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/William_D._Sellers>,William D. Sellers,0.2927855234375,0,0,0,2,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Katherine_Pollard>,Katherine Pollard,0.2926986537034512,0,2,2,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Edoardo_Airoldi>,Edoardo Airoldi,0.2926099659943512,0,0,0,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Władysław_Ślebodziński>,Władysław Ślebodziński,0.2926095549242424,0,0,0,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Howard_S._Becker>,Howard S. Becker,0.2925621303929225,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Daniel_O._Nathan>,Daniel O. Nathan,0.2925469924123366,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Kurt_Grelling>,Kurt Grelling,0.2925263173195139,1,3,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Victor_Albert_Bailey>,Victor Albert Bailey,0.2925251929012346,1,0,1,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Varghese_Mathai>,Varghese Mathai,0.2924952268217457,0,0,0,2,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Denis_Wirtz>,Denis Wirtz,0.292375,0,0,0,2,4,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Peter_Ludlow>,Peter Ludlow,0.2923607905007351,1,2,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Philipp_Mainländer>,Philipp Mainländer,0.2923209291685132,5,3,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Marcel_Mauss>,Marcel Mauss,0.2923083804557702,7,2,9,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Paul_Wolfowitz>,Paul Wolfowitz,0.2922538712158108,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Thomas_Pangle>,Thomas Pangle,0.2922538712158108,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Theodor_Bilharz>,Theodor Bilharz,0.2922523556952039,0,1,1,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Joseph-Nicolas_Delisle>,Joseph-Nicolas Delisle,0.2921539272068514,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Sasha_Haco>,Sasha Haco,0.2921336367689141,0,1,1,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Nico_Habermann>,Nico Habermann,0.2921286931818182,0,0,0,0,9,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Shlomi_Dolev>,Shlomi Dolev,0.2921286931818182,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Juan_Pascual-Leone>,Juan Pascual-Leone,0.292083670460456,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Abdullah_Sadiq>,Abdullah Sadiq,0.2920364422462435,2,0,2,2,4,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Chris_Hedges>,Chris Hedges,0.2918784152929716,0,2,2,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Samuel_Francis_Boys>,Samuel Francis Boys,0.2917635935509693,0,0,0,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Arseny_Sokolov>,Arseny Sokolov,0.2916666666666667,0,0,0,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/James_Hall_(paleontologist)>,James Hall (paleontologist),0.2916666666666667,2,0,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/John_Wright_(doctor)>,John Wright (doctor),0.2916666666666667,0,2,2,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jan_Oort>,Jan Oort,0.2916666666666667,1,0,1,0,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/David_J._Malan>,David J. Malan,0.2916666666666667,0,1,1,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jim_Peebles>,Jim Peebles,0.291644119446421,0,1,1,0,8,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Paul_Rabinow>,Paul Rabinow,0.2914321102799859,0,2,2,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Robert_Truax>,Robert Truax,0.2913677927807053,0,1,1,3,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ronald_de_Wolf>,Ronald de Wolf,0.2912882136625982,0,0,0,2,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/John_Krakauer>,John Krakauer,0.2912843413191575,0,0,0,2,4,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/David_Chalmers>,David Chalmers,0.2912745462599533,5,5,10,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Danielle_Reed>,Danielle Reed,0.2912411274512995,0,0,0,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Otto_Heinrich_Warburg>,Otto Heinrich Warburg,0.2911339382620483,0,0,0,2,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Louis_J._Mordell>,Louis J. Mordell,0.2910613636363636,0,0,0,1,5,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Abdel_Rahman_Badawi>,Abdel Rahman Badawi,0.2910290601624135,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Salah_al-Din_al-Bitar>,Salah al-Din al-Bitar,0.2909285600259123,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Albrecht_Dold>,Albrecht Dold,0.29086625,0,0,0,1,4,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Henry_Drysdale_Dakin>,Henry Drysdale Dakin,0.2908520833333333,0,0,0,1,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Anders_Chydenius>,Anders Chydenius,0.2908076769952871,2,2,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Marc_Jongen>,Marc Jongen,0.2907346867081024,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Yana_Milev>,Yana Milev,0.2907346867081024,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Leo_Kadanoff>,Leo Kadanoff,0.2907288690763515,0,0,0,1,5,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Michael_Sandel>,Michael Sandel,0.2906885273643794,4,7,11,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Constantin_Carathéodory>,Constantin Carathéodory,0.2906797942732376,2,1,3,2,14,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Roger_Horn>,Roger Horn,0.2905756972209037,0,2,2,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Dan_Goldstick>,Dan Goldstick,0.2905265265091106,1,3,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jean-Paul_Marat>,Jean-Paul Marat,0.2904732010399314,0,1,1,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Bernard_Bosanquet_(philosopher)>,Bernard Bosanquet (philosopher),0.2904718473136582,2,5,7,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ted_Kaehler>,Ted Kaehler,0.2904682333621853,0,2,2,0,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Edmund_Phelps>,Edmund Phelps,0.2904168278097963,7,5,12,2,0,0,0,0,0,0,0,0,[Macroeconomics],False,False,False,True
<http://dbpedia.org/resource/H._R._Krishnamurthy>,H. R. Krishnamurthy,0.2904124756826975,0,0,0,1,6,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/George_Zames>,George Zames,0.2903922176092982,0,0,0,3,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Leo_Beranek>,Leo Beranek,0.2903356685506694,0,1,1,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Irwin_Berg>,Irwin Berg,0.2902719224937751,0,0,0,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gendai_Kamada>,Gendai Kamada,0.29025,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Walter_Thiel_(chemist)>,Walter Thiel (chemist),0.29025,0,0,0,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/C._M._Gupta>,C. M. Gupta,0.29025,0,0,0,0,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Antiochus_of_Ascalon>,Antiochus of Ascalon,0.2901263836724773,2,3,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Norman_Borlaug>,Norman Borlaug,0.2900375,0,0,0,3,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Helen_Hart_(plant_pathologist)>,Helen Hart (plant pathologist),0.2900375,0,0,0,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Keith_Lewin>,Keith Lewin,0.2900269347321717,0,5,5,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Paul_Tillich>,Paul Tillich,0.28994334615295,6,4,10,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Julio_Gea-Banacloche>,Julio Gea-Banacloche,0.2899099995675904,0,0,0,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Renaud_Barbaras>,Renaud Barbaras,0.2897736239391075,0,6,6,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Khwaja_Abdul_Ghaffar_Naqshbandi>,Khwaja Abdul Ghaffar Naqshbandi,0.2896980217633929,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Regiomontanus>,Regiomontanus,0.289665625,0,0,0,0,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Frans_de_Waal>,Frans de Waal,0.2896125,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Hans_Baruch>,Hans Baruch,0.2896125,0,2,2,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Leonidas_Alaoglu>,Leonidas Alaoglu,0.2895416666666667,0,1,1,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Monica_Olvera_de_la_Cruz>,Monica Olvera de la Cruz,0.2895262446148651,0,0,0,0,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Xi_Jinping>,Xi Jinping,0.2895167919411572,0,2,2,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Rolf_Landauer>,Rolf Landauer,0.2894918201377504,0,0,0,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/C._F._Powell>,C. F. Powell,0.2894767361111111,0,0,0,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Michael_Herman_(mathematician)>,Michael Herman (mathematician),0.2894287039426183,0,1,1,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Hans_Georg_Feichtinger>,Hans Georg Feichtinger,0.2893604576356848,0,0,0,1,5,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Georges_Clemenceau>,Georges Clemenceau,0.289258733462697,0,1,1,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jeff_Cheeger>,Jeff Cheeger,0.2891551029687284,0,0,0,2,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Antonio_Maria_Valsalva>,Antonio Maria Valsalva,0.2891284044993274,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Viktor_Bunyakovsky>,Viktor Bunyakovsky,0.2890909090909091,0,0,0,1,7,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Cheryl_Misak>,Cheryl Misak,0.2890717642660516,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Abimael_Guzmán>,Abimael Guzmán,0.2890261190356913,0,1,1,0,0,0,0,0,0,0,0,1,[],False,False,False,True
<http://dbpedia.org/resource/Yu_Deuk-gong>,Yu Deuk-gong,0.289006250201215,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Carmi_Schooler>,Carmi Schooler,0.2889747071097036,0,0,0,0,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Rose_Laub_Coser>,Rose Laub Coser,0.2889747071097036,0,0,0,1,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Josef_Dobrovský>,Josef Dobrovský,0.2889263463629647,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Joseph_Bernstein>,Joseph Bernstein,0.2889045759174121,0,0,0,1,5,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Michael_D._Fried>,Michael D. Fried,0.2887400891626696,0,0,0,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Rimhak_Ree>,Rimhak Ree,0.2887400891626696,0,0,0,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Louis_Hodes>,Louis Hodes,0.2886976534279348,0,2,2,0,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Robert_J._LeRoy>,Robert J. LeRoy,0.2886784352285884,1,3,4,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/William_Irwin_Thompson>,William Irwin Thompson,0.2886608070263483,0,3,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Wassily_Leontief>,Wassily Leontief,0.2886549351730125,6,1,7,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Friedrich_Adolf_Trendelenburg>,Friedrich Adolf Trendelenburg,0.2886433756016351,10,5,15,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Doron_Zeilberger>,Doron Zeilberger,0.2886379946450052,0,0,0,0,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Nicholas_Georgescu-Roegen>,Nicholas Georgescu-Roegen,0.2886132277972921,8,5,13,3,5,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Joshua_Knobe>,Joshua Knobe,0.2885867523606549,0,5,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Irving_Langmuir>,Irving Langmuir,0.2884646850740993,1,0,1,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Nicolas_Malebranche>,Nicolas Malebranche,0.2884479905346415,18,4,22,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ludvig_Faddeev>,Ludvig Faddeev,0.2883497018102549,0,0,0,1,4,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Shoshana_Kamin>,Shoshana Kamin,0.2883497018102549,0,0,0,1,4,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/John_M._Scholes>,John M. Scholes,0.2882775411540765,0,3,3,0,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Friedrich_Hartogs>,Friedrich Hartogs,0.2882769851148494,1,0,1,0,5,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Antonie_van_Leeuwenhoek>,Antonie van Leeuwenhoek,0.2882407595306785,5,2,7,0,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/George_A._Elliott>,George A. Elliott,0.2882223548061011,0,0,0,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Thomas_Muffet>,Thomas Muffet,0.288205239156939,0,2,2,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Cheng_Yi_(philosopher)>,Cheng Yi (philosopher),0.2881758624837239,1,3,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Fabian_Freyenhagen>,Fabian Freyenhagen,0.2881540352342185,0,3,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gary_Seitz>,Gary Seitz,0.2881371064937902,0,0,0,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Homer>,Homer,0.2881250000000001,10,0,10,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Robert_Langlands>,Robert Langlands,0.2879872180857561,1,0,1,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Alexandre_Chorin>,Alexandre Chorin,0.2879063900646187,0,0,0,3,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Shirley_Ann_Jackson>,Shirley Ann Jackson,0.2877983677962584,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Friedrich_Wöhler>,Friedrich Wöhler,0.2877658625856404,1,0,1,0,5,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Nevill_Francis_Mott>,Nevill Francis Mott,0.2877554347826087,1,0,1,1,17,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Alexandre_Yersin>,Alexandre Yersin,0.2877085128785194,0,3,3,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Carl_David_Anderson>,Carl David Anderson,0.2876911640188626,0,0,0,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Joseph_R._Shoenfield>,Joseph R. Shoenfield,0.287663775981859,0,0,0,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Wayne_Hankey>,Wayne Hankey,0.2876421747612471,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gail_Carpenter>,Gail Carpenter,0.2876392798991866,0,0,0,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Nicholas_Ambraseys>,Nicholas Ambraseys,0.2875603571428571,3,1,4,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Georg_Stenger>,Georg Stenger,0.2875397644229001,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Andy_Harter>,Andy Harter,0.287500504864728,0,0,0,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Joachim_Lambek>,Joachim Lambek,0.2874394460634913,0,0,0,1,4,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jim_Waldo>,Jim Waldo,0.2873277832792524,0,0,0,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Wolfgang_Pauli>,Wolfgang Pauli,0.2872211026295872,6,4,10,1,15,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Victor_Klee>,Victor Klee,0.2871854377196186,0,1,1,0,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/David_Rees_(mathematician)>,David Rees (mathematician),0.2871479773238243,0,0,0,1,4,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Rodrigo_de_Arriaga>,Rodrigo de Arriaga,0.2870307587427191,7,3,10,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Charles_B._Morrey_Jr.>,Charles B. Morrey Jr.,0.2870190720851976,0,0,0,3,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Edward_Glaeser>,Edward Glaeser,0.2870058559851439,0,3,3,2,0,0,0,0,0,0,0,0,[Economics],False,False,False,True
<http://dbpedia.org/resource/Rudolf_Schmitt>,Rudolf Schmitt,0.2869504896872435,0,0,0,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Katharine_Blodgett_Gebbie>,Katharine Blodgett Gebbie,0.2868953960961762,4,2,6,2,1,0,0,0,0,0,0,0,[],False,False,False,True
