uri,label,pageRank,influenced_out,influenced_in,influenced_total,almaMater_out,knownFor_out,notableWork_out,religion_out,ideology_out,field_in,almaMater_in,religion_in,ideology_in,fields,likely_religion_or_belief,likely_institution,likely_field_or_discipline
<http://dbpedia.org/resource/Hadhrat_Mawlana_Ali_Murtaza_Naqhbandi>,Hadhrat Mawlana Ali Murtaza Naqhbandi,0.2896980217633929,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Khwaja_Abdul_Ghaffar_Naqshbandi>,Khwaja Abdul Ghaffar Naqshbandi,0.2896980217633929,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Nqthm>,Nqthm,0.28966562500000004,1,0,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Regiomontanus>,Regiomontanus,0.28966562500000004,0,0,0,0,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Frans_de_Waal>,Frans de Waal,0.28961250000000005,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Hans_Baruch>,Hans Baruch,0.28961250000000005,0,2,2,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Leonidas_Alaoglu>,Leonidas Alaoglu,0.2895416666666667,0,1,1,0,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Monica_Olvera_de_la_Cruz>,Monica Olvera de la Cruz,0.2895262446148651,0,0,0,0,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Xi_Jinping>,Xi Jinping,0.2895167919411572,0,2,2,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Rolf_Landauer>,Rolf Landauer,0.2894918201377504,0,0,0,2,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/C._F._Powell>,C. F. Powell,0.28947673611111113,0,0,0,1,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Michael_Herman_(mathematician)>,Michael Herman (mathematician),0.2894287039426183,0,1,1,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Hans_Georg_Feichtinger>,Hans Georg Feichtinger,0.2893604576356848,0,0,0,1,5,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Georges_Clemenceau>,Georges Clemenceau,0.28925873346269704,0,1,1,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://phix.x10.mx>,phix.x10.mx,0.28924789817716745,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/AMOS_(programming_language)>,AMOS (programming language),0.28924789817716745,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/PascalABC.NET>,PascalABC.NET,0.28919780815284796,0,4,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Jeff_Cheeger>,Jeff Cheeger,0.2891551029687284,0,0,0,2,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Antonio_Maria_Valsalva>,Antonio Maria Valsalva,0.2891284044993274,0,0,0,0,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Viktor_Bunyakovsky>,Viktor Bunyakovsky,0.2890909090909091,0,0,0,1,7,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Republic_of_China_(1912–1949)>,Republic of China (1912–1949),0.2890909090909091,0,0,0,0,0,0,1,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Cheryl_Misak>,Cheryl Misak,0.2890717642660516,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Abimael_Guzmán>,Abimael Guzmán,0.28902611903569136,0,1,1,0,0,0,0,0,0,0,0,1,[],false,false,false
<http://dbpedia.org/resource/Pak_Je-ga>,Pak Je-ga,0.289006250201215,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Yi_Deok-mu>,Yi Deok-mu,0.289006250201215,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Yu_Deuk-gong>,Yu Deuk-gong,0.289006250201215,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Carmi_Schooler>,Carmi Schooler,0.28897470710970363,0,0,0,0,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Rose_Laub_Coser>,Rose Laub Coser,0.28897470710970363,0,0,0,1,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Josef_Dobrovský>,Josef Dobrovský,0.28892634636296477,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Joseph_Bernstein>,Joseph Bernstein,0.2889045759174121,0,0,0,1,5,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/ECCO_Modelling>,ECCO Modelling,0.288886597995242,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Public_Information_Systems>,Public Information Systems,0.288886597995242,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Systems_Theory>,Systems Theory,0.288886597995242,1,1,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Sergei_Nikolaevich_Chernikov>,Sergei Nikolaevich Chernikov,0.2887889337073367,0,0,0,0,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Michael_D._Fried>,Michael D. Fried,0.28874008916266963,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Rimhak_Ree>,Rimhak Ree,0.28874008916266963,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Zonnon>,Zonnon,0.28873404007760417,0,4,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Chris_Eliasmith>,Chris Eliasmith,0.2886999881471204,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Louis_Hodes>,Louis Hodes,0.2886976534279348,0,2,2,0,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Robert_J._LeRoy>,Robert J. LeRoy,0.28867843522858844,1,3,4,0,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/William_Irwin_Thompson>,William Irwin Thompson,0.28866080702634833,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Wassily_Leontief>,Wassily Leontief,0.2886549351730125,6,1,7,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Friedrich_Adolf_Trendelenburg>,Friedrich Adolf Trendelenburg,0.2886433756016351,10,5,15,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Doron_Zeilberger>,Doron Zeilberger,0.2886379946450052,0,0,0,0,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Nicholas_Georgescu-Roegen>,Nicholas Georgescu-Roegen,0.28861322779729215,8,5,13,3,5,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Joshua_Knobe>,Joshua Knobe,0.2885867523606549,0,5,5,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Irving_Langmuir>,Irving Langmuir,0.2884646850740993,1,0,1,2,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Nicolas_Malebranche>,Nicolas Malebranche,0.2884479905346415,18,4,22,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Caché_ObjectScript>,Caché ObjectScript,0.28835930625735123,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/GT.M>,GT.M,0.28835930625735123,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Profile_Scripting_Language>,Profile Scripting Language,0.28835930625735123,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Ludvig_Faddeev>,Ludvig Faddeev,0.2883497018102549,0,0,0,1,4,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Shoshana_Kamin>,Shoshana Kamin,0.2883497018102549,0,0,0,1,4,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/John_M._Scholes>,John M. Scholes,0.2882775411540765,0,3,3,0,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Friedrich_Hartogs>,Friedrich Hartogs,0.28827698511484945,1,0,1,0,5,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Pussy_Riot>,Pussy Riot,0.2882530862027044,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Antonie_van_Leeuwenhoek>,Antonie van Leeuwenhoek,0.28824075953067857,5,2,7,0,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/George_A._Elliott>,George A. Elliott,0.28822235480610114,0,0,0,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Thomas_Muffet>,Thomas Muffet,0.288205239156939,0,2,2,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Cheng_Yi_(philosopher)>,Cheng Yi (philosopher),0.2881758624837239,1,3,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Fabian_Freyenhagen>,Fabian Freyenhagen,0.28815403523421856,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Gary_Seitz>,Gary Seitz,0.2881371064937902,0,0,0,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/St._Xavier's_Collegiate_School>,St. Xavier's Collegiate School,0.2881250000000001,0,0,0,0,0,0,1,0,0,3,0,0,[],false,false,false
<http://dbpedia.org/resource/Homer>,Homer,0.2881250000000001,10,0,10,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Free_will>,Free will,0.2881250000000001,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Robert_Langlands>,Robert Langlands,0.28798721808575617,1,0,1,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Alexandre_Chorin>,Alexandre Chorin,0.28790639006461877,0,0,0,3,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Shirley_Ann_Jackson>,Shirley Ann Jackson,0.28779836779625845,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Friedrich_Wöhler>,Friedrich Wöhler,0.28776586258564046,1,0,1,0,5,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Nevill_Francis_Mott>,Nevill Francis Mott,0.28775543478260873,1,0,1,1,17,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Alexandre_Yersin>,Alexandre Yersin,0.28770851287851945,0,3,3,0,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Carl_David_Anderson>,Carl David Anderson,0.2876911640188626,0,0,0,2,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/ABAP>,ABAP,0.2876650730930683,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Joseph_R._Shoenfield>,Joseph R. Shoenfield,0.28766377598185905,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Wayne_Hankey>,Wayne Hankey,0.2876421747612471,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Gail_Carpenter>,Gail Carpenter,0.28763927989918664,0,0,0,2,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Nicholas_Ambraseys>,Nicholas Ambraseys,0.28756035714285716,3,1,4,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Georg_Stenger>,Georg Stenger,0.28753976442290013,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Andy_Harter>,Andy Harter,0.28750050486472806,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Joachim_Lambek>,Joachim Lambek,0.2874394460634913,0,0,0,1,4,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Jim_Waldo>,Jim Waldo,0.28732778327925246,0,0,0,2,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Wolfgang_Pauli>,Wolfgang Pauli,0.2872211026295872,6,4,10,1,15,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Victor_Klee>,Victor Klee,0.2871854377196186,0,1,1,0,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/David_Rees_(mathematician)>,David Rees (mathematician),0.2871479773238243,0,0,0,1,4,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Rodrigo_de_Arriaga>,Rodrigo de Arriaga,0.2870307587427191,7,3,10,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Charles_B._Morrey_Jr.>,Charles B. Morrey Jr.,0.28701907208519767,0,0,0,3,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Edward_Glaeser>,Edward Glaeser,0.28700585598514394,0,3,3,2,0,0,0,0,0,0,0,0,[Economics],false,false,false
<http://dbpedia.org/resource/Rudolf_Schmitt>,Rudolf Schmitt,0.2869504896872435,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Katharine_Blodgett_Gebbie>,Katharine Blodgett Gebbie,0.28689539609617626,4,2,6,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/William_M._Boothby>,William M. Boothby,0.2868666001648066,0,0,0,0,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Robert_Grosseteste>,Robert Grosseteste,0.28685063507091807,3,2,5,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Klaus_Roth__Klaus_Roth__1>,Klaus Roth  Klaus Roth  1,0.28683212548076925,0,0,0,0,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Andrew_J._Hanson>,Andrew J. Hanson,0.2868211598821788,0,0,0,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Robert_Remak>,Robert Remak,0.28679790050234955,0,0,0,1,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Gary_Becker>,Gary Becker,0.28676170481937074,9,5,14,1,0,0,0,0,0,0,0,0,[Economics],false,false,false
<http://dbpedia.org/resource/Robert_Sugden_(economist)>,Robert Sugden (economist),0.28673438271712515,2,5,7,1,0,0,0,0,0,0,0,0,[Microeconomics],false,false,false
<http://dbpedia.org/resource/Allen_Buchanan>,Allen Buchanan,0.28669498899669754,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Philip_Coppens_(chemist)>,Philip Coppens (chemist),0.28669336241338955,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Stuart_Hall_(cultural_theorist)>,Stuart Hall (cultural theorist),0.2866730562235109,2,2,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Ljubomir_Nedić>,Ljubomir Nedić,0.2865977677129332,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Thomas_Verner_Moore>,Thomas Verner Moore,0.2865977677129332,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/John_Zeleny>,John Zeleny,0.28659027777777785,0,0,0,3,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Ian_Stirling_(biologist)>,Ian Stirling (biologist),0.28653125,0,0,0,0,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Burton_Richter>,Burton Richter,0.2865099952434943,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Robert_F._Engle>,Robert F. Engle,0.28634442356490236,2,1,3,2,0,0,0,0,0,0,0,0,[Econometrics],false,false,false
<http://dbpedia.org/resource/Otto_Rank>,Otto Rank,0.28628606007496715,21,5,26,1,4,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Jean-Baptiste_Boussingault>,Jean-Baptiste Boussingault,0.28624459772674526,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Cyril_Domb>,Cyril Domb,0.28623228393558975,0,1,1,1,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Eleanor_J._Gibson>,Eleanor J. Gibson,0.28606268309676713,1,1,2,2,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Jože_Pučnik>,Jože Pučnik,0.2860337304660514,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Welham_Girls'_School>,Welham Girls' School,0.28600000000000003,0,0,0,0,0,0,1,0,0,4,0,0,[],false,false,false
<http://dbpedia.org/resource/Iamblichus>,Iamblichus,0.2858876972119557,7,6,13,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Thomas_Merton>,Thomas Merton,0.28577043449412814,1,4,5,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/John_R._Meyer>,John R. Meyer,0.28573437500000004,0,2,2,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Ken-Ichi_Kojima>,Ken-Ichi Kojima,0.28567676679933995,0,0,0,0,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Otto_Toeplitz>,Otto Toeplitz,0.28565621672674224,1,0,1,0,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Anthony_James_Leggett>,Anthony James Leggett,0.285619981155984,0,0,0,1,4,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Edith_Cohen>,Edith Cohen,0.28559766213731086,0,1,1,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Neil_Robertson_(mathematician)>,Neil Robertson (mathematician),0.28555047515625526,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Gérard_Laumon>,Gérard Laumon,0.28554712429440243,0,0,0,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Norman_Geisler>,Norman Geisler,0.285522443609072,10,5,15,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/G._B._Halsted>,G. B. Halsted,0.2855089090728644,1,0,1,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Petra_Bonfert-Taylor>,Petra Bonfert-Taylor,0.28548993787437704,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Sabrina_Gonzalez_Pasterski>,Sabrina Gonzalez Pasterski,0.28546875000000005,0,1,1,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Alojz_Rebula>,Alojz Rebula,0.28546559596584875,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Augusto_del_Noce>,Augusto del Noce,0.28546559596584875,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Zorko_Simčič>,Zorko Simčič,0.28546559596584875,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Janos_Kirz>,Janos Kirz,0.28542500000000004,0,0,0,1,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/John_O'Neill_(philosopher)>,John O'Neill (philosopher),0.2854168675336533,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Fay_Dowker>,Fay Dowker,0.2854101393247052,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Rick_Doblin>,Rick Doblin,0.2853289630669302,0,0,0,2,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Jason_Behrstock>,Jason Behrstock,0.28527155062706994,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Mary_Midgley>,Mary Midgley,0.2852638305040336,0,5,5,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Elisabeth_Camp>,Elisabeth Camp,0.2852207072173434,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Christopher_Cordner>,Christopher Cordner,0.2851658676570776,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/J._Robert_Oppenheimer>,J. Robert Oppenheimer,0.28515396036063306,2,0,2,0,5,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Elizabeth_Fisher_(neuroscientist)>,Elizabeth Fisher (neuroscientist),0.2851492927272023,0,1,1,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/William_Baumol>,William Baumol,0.2850850093310071,5,2,7,2,0,0,0,0,0,0,0,0,"[Entrepreneurship, Microeconomics, Industrial organization]",false,false,false
<http://dbpedia.org/resource/Paul_Davidson_(economist)>,Paul Davidson (economist),0.2850850093310071,0,2,2,3,0,0,0,0,0,0,0,0,[Macroeconomics],false,false,false
<http://dbpedia.org/resource/AutoLISP>,AutoLISP,0.28504257770406316,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Chung_Kai-lai>,Chung Kai-lai,0.2850399356498776,0,0,0,2,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Saint_Thomas_Anglicans>,Saint Thomas Anglicans,0.28500000000000003,0,0,0,0,0,0,2,0,0,0,2,0,[],true,false,false
<http://dbpedia.org/resource/Peyton_Young>,Peyton Young,0.28500000000000003,0,0,0,3,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Michael_Bergmann_(philosopher)>,Michael Bergmann (philosopher),0.28486222928063054,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Iris_Murdoch>,Iris Murdoch,0.28484374236860066,8,6,14,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Scott_J._Shapiro>,Scott J. Shapiro,0.2847839540111275,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Richard_Thomas_Alexander>,Richard Thomas Alexander,0.2847762197659454,2,2,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Abul_Kalam_Azad>,Abul Kalam Azad,0.2847483935925009,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Dara_Shukoh>,Dara Shukoh,0.2847483935925009,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Josef-Maria_Jauch>,Josef-Maria Jauch,0.284680525058058,0,0,0,1,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/NumPy>,NumPy,0.28466610795501746,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/William_Feller__William_Feller__1>,William Feller  William Feller  1,0.28462256058159463,0,1,1,2,10,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Carl_M._Bender>,Carl M. Bender,0.2846018616254837,0,0,0,2,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/RAPID>,RAPID,0.2845517630694468,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Hermann_Schlichting>,Hermann Schlichting,0.28453716517857147,0,0,0,1,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Steven_Shaviro>,Steven Shaviro,0.28452638987190015,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Emil_Fischer>,Emil Fischer,0.28449119222943875,2,0,2,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Xavier_Zubiri>,Xavier Zubiri,0.28449094980987727,5,10,15,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/David_Chilton_Phillips>,David Chilton Phillips,0.28441117361459445,0,0,0,0,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Steve_Awodey>,Steve Awodey,0.28439100078251073,0,0,0,2,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Hans_Albert>,Hans Albert,0.28436337672507833,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Hecato_of_Rhodes>,Hecato of Rhodes,0.2843252427433516,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Theodore_Motzkin>,Theodore Motzkin,0.2843218273256386,0,0,0,1,5,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Friedrich_Engel_(mathematician)>,Friedrich Engel (mathematician),0.2843044651117708,0,0,0,2,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Benedict_Anderson>,Benedict Anderson,0.2842254994586839,0,1,1,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Albert_Jay_Nock>,Albert Jay Nock,0.2842127413911872,2,3,5,1,0,1,0,0,0,0,0,0,[],false,false,false
